study_id,series_id,instance_number,x,y,w,h,side
3915658415,2108452103,4,175.86545454545455,208.6381818181818,31.360000000000014,31.360000000000014,left
3915658415,2108452103,12,186.0472727272727,197.82,31.360000000000014,31.360000000000014,left
3915658415,2108452103,13,230.428040201005,197.4389279731993,31.360000000000014,31.360000000000014,right
3915658415,2108452103,19,184.77454545454546,188.27454545454546,31.360000000000014,31.360000000000014,left
3915658415,2108452103,21,231.92887772194302,188.4339028475712,31.360000000000014,31.360000000000014,right
3915658415,2108452103,31,231.178458961474,208.69520938023447,31.360000000000014,31.360000000000014,right
3915658415,2108452103,31,187.95636363636362,206.7290909090909,31.360000000000014,31.360000000000014,left
3915658415,2108452103,36,228.176783919598,197.4389279731993,31.360000000000014,31.360000000000014,right
3915658415,2108452103,37,191.1381818181818,192.7290909090909,31.360000000000014,31.360000000000014,left
3916646233,769229226,4,336.5711664482307,327.37719528178246,44.799999999999955,44.799999999999955,right
3916646233,769229226,5,265.76832410204764,316.92818794058405,44.799999999999955,44.799999999999955,left
3916646233,769229226,14,339.08754914809964,321.50563564875495,44.799999999999955,44.799999999999955,right
3916646233,769229226,14,267.4870216515609,313.49079284155755,44.799999999999955,44.799999999999955,left
3916646233,769229226,22,331.5384010484928,311.44010484927924,44.799999999999955,44.799999999999955,right
3916646233,769229226,22,263.1902777777778,301.45990999496473,44.799999999999955,44.799999999999955,left
3916646233,769229226,30,337.4099606815204,288.7926605504588,44.799999999999955,44.799999999999955,right
3916646233,769229226,30,292.40813611950324,283.4135857250755,44.799999999999955,44.799999999999955,left
3916646233,769229226,37,336.5711664482307,282.9211009174312,44.799999999999955,44.799999999999955,right
3916646233,769229226,40,277.79920694864046,276.5387955270225,44.799999999999955,44.799999999999955,left
3919334786,59089913,28,218.6384052846234,272.53192827875523,35.84000000000003,35.84000000000003,left
3919334786,59089913,49,222.30379924505382,252.73880089243102,35.839999999999975,35.84000000000003,left
3919334786,59089913,70,220.1045628687956,240.27646142696761,35.84000000000003,35.84000000000003,left
3919334786,59089913,94,220.83764166088167,242.84223719926888,35.84000000000003,35.84000000000003,left
3919334786,59089913,117,223.0368780371399,255.67111606077532,35.839999999999975,35.84000000000003,left
3919334786,3153786309,4,266.8667717287488,258.3741738299904,35.84000000000003,35.84000000000003,right
3919334786,3153786309,10,262.46562559694365,239.7915568290353,35.84000000000003,35.84000000000003,right
3919334786,3153786309,15,264.9107067812798,241.74762177650427,35.84000000000003,35.84000000000003,right
3919334786,3153786309,20,264.9107067812798,247.6158166189112,35.84000000000003,35.84000000000003,right
3919334786,3153786309,25,264.9107067812798,251.5279465138491,35.84000000000003,35.84000000000003,right
3919969802,3577941167,6,135.9225823782235,165.7627507163324,22.399999999999977,22.399999999999977,left
3919969802,3577941167,7,168.81795332136446,162.27217279019862,22.399999999999977,22.399999999999977,right
3919969802,3577941167,14,158.47684021543986,143.88797171299933,22.399999999999977,22.399999999999977,right
3919969802,3577941167,14,131.33805515759312,144.9795606494747,22.399999999999977,22.399999999999977,left
3919969802,3577941167,20,134.39440663801338,135.81050620821395,22.399999999999977,22.399999999999977,left
3919969802,3577941167,21,159.6258527827648,138.14290887637455,22.399999999999977,22.399999999999977,right
3919969802,3577941167,28,159.6258527827648,141.01544029468695,22.399999999999977,22.399999999999977,right
3919969802,3577941167,29,137.75639326647564,147.7302769818529,22.399999999999977,22.399999999999977,left
3919969802,3577941167,36,167.09443447037702,161.69766650653614,22.399999999999977,22.399999999999977,right
3919969802,3577941167,36,142.95219078319008,164.23457497612227,22.399999999999977,22.399999999999977,left
3922074884,1280331258,8,274.15113543091655,244.03348837209302,35.84000000000003,35.84000000000003,right
3922074884,1280331258,8,222.06214285714287,242.65142857142854,35.84000000000003,35.84000000000003,left
3922074884,1280331258,13,256.6408755129959,218.11830369357045,35.84000000000003,35.839999999999975,right
3922074884,1280331258,13,214.29071428571427,217.96571428571428,35.84000000000003,35.839999999999975,left
3922074884,1280331258,18,211.09071428571428,214.7657142857143,35.839999999999975,35.839999999999975,left
3922074884,1280331258,19,252.4384131326949,221.62035567715458,35.84000000000003,35.84000000000003,right
3922074884,1280331258,24,255.94046511627903,252.4384131326949,35.84000000000003,35.84000000000003,right
3922074884,1280331258,24,214.29071428571427,244.93714285714282,35.84000000000003,35.84000000000003,left
3922074884,1280331258,30,254.5396443228454,286.05811217510256,35.84000000000003,35.84000000000003,right
3922074884,1280331258,30,197.8157142857143,276.47999999999996,35.839999999999975,35.84000000000003,left
3924490793,1212274125,2,328.04506195335284,379.69912536443155,44.799999999999955,44.799999999999955,right
3924490793,1212274125,2,264.90769230769234,391.03799058084775,44.799999999999955,44.799999999999955,left
3924490793,1212274125,5,318.71561588921287,369.4367346938776,44.799999999999955,44.799999999999955,right
3924490793,1212274125,6,265.91240188383046,377.9767660910518,44.799999999999955,44.799999999999955,left
3924490793,1212274125,10,269.9312401883831,364.91554160125594,44.799999999999955,44.799999999999955,left
3924490793,1212274125,11,319.6485604956269,357.3084548104957,44.799999999999955,44.799999999999955,right
3924490793,1212274125,15,323.3803389212828,346.1131195335277,44.799999999999955,44.799999999999955,right
3924490793,1212274125,16,267.92182103610673,351.85431711146003,44.799999999999955,44.799999999999955,left
3924490793,1212274125,20,269.9312401883831,347.83547880690736,44.799999999999955,44.799999999999955,left
3924490793,1212274125,21,335.50861880466476,340.5154518950438,44.799999999999955,44.799999999999955,right
3930841971,2216414062,18,319.1598368265358,344.0255999680052,44.799999999999955,44.799999999999955,right
3930841971,2216414062,18,247.65897771952817,344.99187418086507,44.79999999999998,44.799999999999955,left
3930841971,2216414062,27,306.9248586459383,334.66944018284244,44.799999999999955,44.799999999999955,right
3930841971,2216414062,27,250.1753604193971,339.95910878112716,44.79999999999998,44.799999999999955,left
3930841971,2216414062,34,223.5522821100917,325.91791837319795,42.56,42.559999999999945,left
3930841971,2216414062,35,290.9398947318731,322.67166163141997,42.559999999999945,42.559999999999945,right
3930841971,2216414062,41,301.04261376510567,303.38465256797576,42.56000000000006,42.56000000000006,right
3930841971,2216414062,41,233.6178129095675,301.59288560779817,42.559999999999974,42.56000000000006,left
3930841971,2216414062,46,327.67705485271904,299.7109365558912,42.559999999999945,42.56000000000006,right
3930841971,2216414062,47,226.0686648099607,304.9480625409568,42.56,42.559999999999945,left
3931051195,3679343192,3,222.309375,203.48571428571427,33.60000000000002,33.60000000000002,left
3931051195,3679343192,3,161.72770177838575,203.17264021887823,33.60000000000002,33.60000000000002,left
3931051195,3679343192,8,220.59508928571427,217.2,33.60000000000002,33.60000000000002,left
3931051195,3679343192,8,167.637414500684,217.6186046511628,33.60000000000002,33.60000000000002,left
3931051195,3679343192,13,168.95068399452802,198.57619699042408,33.60000000000002,33.60000000000002,left
3931051195,3679343192,14,213.73794642857143,200.91428571428568,33.60000000000002,33.60000000000002,left
3931051195,3679343192,19,208.59508928571427,199.2,33.60000000000002,33.60000000000002,left
3931051195,3679343192,19,176.1736662106703,196.606292749658,33.60000000000002,33.60000000000002,left
3931051195,3679343192,23,167.637414500684,171.65417236662108,33.60000000000002,33.60000000000002,left
3931051195,3679343192,24,215.45223214285716,173.48571428571427,33.60000000000002,33.60000000000002,left
3934148010,121050567,4,159.2778761061947,160.26902654867257,22.399999999999977,22.399999999999977,right
3934148010,121050567,4,132.55492125984253,161.3984251968504,22.399999999999977,22.399999999999977,left
3934148010,121050567,10,157.5145969498911,158.560348583878,22.399999999999977,22.399999999999977,right
3934148010,121050567,10,131.925,162.02834645669293,22.399999999999977,22.399999999999977,left
3934148010,121050567,15,155.87964601769912,164.8,22.399999999999977,22.399999999999977,right
3934148010,121050567,15,133.81476377952757,166.43779527559056,22.399999999999977,22.399999999999977,left
3934148010,121050567,20,155.87964601769912,157.7203539823009,22.399999999999977,22.399999999999977,right
3934148010,121050567,21,136.9643700787402,158.87874015748034,22.399999999999977,22.399999999999977,left
3934148010,121050567,25,134.44468503937009,148.8,22.399999999999977,22.399999999999977,left
3934148010,121050567,26,154.02875816993466,152.98300653594774,22.399999999999977,22.399999999999977,right
3936691827,124013526,10,133.79115044247789,156.58761061946905,22.399999999999977,22.399999999999977,left
3936691827,124013526,11,159.1894472361809,157.1082077051926,22.399999999999977,22.399999999999977,right
3936691827,124013526,17,154.90134003350084,151.21206030150753,22.399999999999977,22.399999999999977,right
3936691827,124013526,17,135.49026548672566,147.52566371681417,22.399999999999977,22.399999999999977,left
3936691827,124013526,23,165.085594639866,155.5001675041876,22.399999999999977,22.399999999999977,right
3936691827,124013526,23,141.15398230088496,149.22477876106197,22.399999999999977,22.399999999999977,left
3936691827,124013526,27,166.69363484087103,150.14003350083752,22.399999999999977,22.399999999999977,right
3936691827,124013526,27,145.11858407079646,146.95929203539825,22.399999999999977,22.399999999999977,left
3941522676,1345677173,10,128.41770314547836,164.16712975098295,17.920000000000016,17.920000000000016,right
3941522676,1345677173,10,99.9268778280543,162.67197586726996,17.919999999999987,17.920000000000016,left
3941522676,1345677173,15,127.07563237221493,141.68744429882042,17.920000000000016,17.920000000000016,right
3941522676,1345677173,15,101.85749622926093,141.43517345399698,17.920000000000016,17.920000000000016,left
3941522676,1345677173,21,129.08873853211009,121.55638269986892,17.920000000000016,17.920000000000016,right
3941522676,1345677173,21,100.31300150829563,119.03999999999999,17.919999999999987,17.920000000000016,left
3941522676,1345677173,26,127.74666775884666,114.84602883355177,17.920000000000016,17.919999999999987,right
3941522676,1345677173,26,100.31300150829563,114.02039215686275,17.919999999999987,17.920000000000016,left
3941522676,1345677173,31,128.41770314547836,116.85913499344693,17.920000000000016,17.919999999999987,right
3941522676,1345677173,32,97.61013574660635,119.42612368024132,17.919999999999987,17.920000000000016,left
3942485002,2523107920,8,126.23439698492466,132.63075376884424,19.040000000000006,19.04000000000002,left
3942485002,2523107920,9,149.40921492921493,129.45554697554698,19.04000000000002,19.04000000000002,right
3942485002,2523107920,15,146.95876447876446,121.40406692406692,19.04000000000002,19.040000000000006,right
3942485002,2523107920,16,130.79051088777217,119.41802345058626,19.04000000000002,19.040000000000006,right
3942485002,2523107920,22,138.55722007722008,120.70393822393824,19.04000000000002,19.040000000000006,right
3942485002,2523107920,22,120.3114489112228,121.2404690117253,19.040000000000006,19.040000000000006,left
3942485002,2523107920,28,111.6548324958124,126.7078056951424,19.039999999999992,19.040000000000006,left
3942485002,2523107920,29,131.20586872586873,125.95490347490347,19.04000000000002,19.040000000000006,right
3942485002,2523107920,36,133.30625482625484,133.30625482625484,19.04000000000002,19.04000000000002,right
3942485002,2523107920,36,108.4655527638191,138.55370184254605,19.039999999999992,19.04000000000002,left
3944268737,2923595944,10,237.18180904522606,213.19772194304855,31.359999999999985,31.360000000000014,right
3944268737,2923595944,10,191.9516165951359,210.56320457796852,31.360000000000014,31.360000000000014,left
3944268737,2923595944,17,234.18013400335002,210.94646566164155,31.360000000000014,31.360000000000014,right
3944268737,2923595944,17,191.3107010014306,206.71771101573674,31.360000000000014,31.360000000000014,left
3944268737,2923595944,28,227.42636515912895,218.45065326633164,31.359999999999985,31.360000000000014,right
3944268737,2923595944,28,194.51527896995708,214.40869814020027,31.360000000000014,31.360000000000014,left
3944268737,2923595944,34,198.36077253218883,214.40869814020027,31.360000000000014,31.360000000000014,left
3944268737,2923595944,35,233.42971524288106,219.95149078726968,31.360000000000014,31.360000000000014,right
3944268737,2923595944,39,228.92720268006698,244.71530988274702,31.359999999999985,31.360000000000014,right
3944268737,2923595944,40,189.38795422031475,248.3772246065808,31.360000000000014,31.360000000000014,left
3945605592,2687102648,10,114.43338235294115,144.92235294117646,17.920000000000016,17.920000000000016,left
3945605592,2687102648,11,96.49172365470852,136.8911245795964,17.919999999999987,17.920000000000016,left
3945605592,2687102648,19,125.72749999999999,140.6870588235294,17.920000000000016,17.920000000000016,right
3945605592,2687102648,20,108.54553531390135,134.0211694226457,17.920000000000016,17.920000000000016,left
3945605592,2687102648,27,110.84149943946187,130.57722323430494,17.920000000000016,17.920000000000016,left
3945605592,2687102648,28,129.96279411764706,132.2164705882353,17.920000000000016,17.920000000000016,right
3945605592,2687102648,34,117.25691176470588,124.68705882352941,17.920000000000016,17.920000000000016,left
3945605592,2687102648,34,98.78768778026907,124.26332188901344,17.919999999999987,17.920000000000016,left
3945605592,2687102648,40,103.13926470588237,128.45176470588234,17.919999999999987,17.920000000000016,left
3945605592,2687102648,40,93.0477774663677,127.70726807735429,17.920000000000016,17.920000000000016,left
3946466534,1347304830,2,192.8604635167464,205.93607935855263,26.879999999999995,26.879999999999995,right
3946466534,1347304830,2,168.39083341200907,211.00713212212048,26.879999999999995,26.879999999999995,left
3946466534,1347304830,5,166.5781445902568,219.34550070218089,26.879999999999995,26.879999999999995,left
3946466534,1347304830,6,198.37242523923445,217.87866309061005,26.879999999999995,26.879999999999995,right
3946466534,1347304830,11,194.6977840909091,215.122682229366,26.879999999999995,26.879999999999995,right
3946466534,1347304830,11,167.3032201189577,213.54489647257364,26.879999999999995,26.879999999999995,left
3946466534,1347304830,15,164.04038023980362,210.64459435777,26.879999999999995,26.879999999999995,left
3946466534,1347304830,16,195.6164443779904,210.5293807939593,26.879999999999995,26.879999999999995,right
3946466534,1347304830,21,191.94180322966506,209.1973261812201,26.879999999999995,26.879999999999995,right
3946466534,1347304830,21,162.95276694675226,209.19444330036825,26.879999999999995,26.879999999999995,left
3949372966,3244646803,7,168.7245283018868,157.5547169811321,22.399999999999977,22.399999999999977,right
3949372966,3244646803,7,137.65562168637848,157.67438825448616,22.399999999999977,22.399999999999977,left
3949372966,3244646803,11,166.30943396226417,157.5547169811321,22.399999999999977,22.399999999999977,right
3949372966,3244646803,11,139.22169020187604,158.71843393148453,22.399999999999977,22.399999999999977,left
3949372966,3244646803,15,168.12075471698114,153.32830188679247,22.399999999999977,22.399999999999977,right
3949372966,3244646803,15,140.2657358788744,158.19641109298533,22.399999999999977,22.399999999999977,left
3949372966,3244646803,19,164.4981132075472,149.7056603773585,22.399999999999977,22.399999999999977,right
3949372966,3244646803,19,141.30978155587277,154.02022838499187,22.399999999999977,22.399999999999977,left
3949372966,3244646803,22,164.4981132075472,146.08301886792455,22.399999999999977,22.399999999999977,right
3949372966,3244646803,23,141.83180439437197,148.27797716150084,22.399999999999977,22.399999999999977,left
3949892272,2444210364,8,268.9932075471698,229.86867924528303,35.84000000000003,35.84000000000003,right
3949892272,2444210364,8,217.55252747252746,222.40653061224492,35.84000000000003,35.839999999999975,left
3949892272,2444210364,13,256.43471698113206,227.93660377358492,35.84000000000003,35.839999999999975,right
3949892272,2444210364,13,215.9449921507064,216.78015698587126,35.84000000000003,35.84000000000003,left
3949892272,2444210364,17,265.12905660377356,226.0045283018868,35.84000000000003,35.839999999999975,right
3949892272,2444210364,18,228.00150706436426,217.58392464678178,35.839999999999975,35.84000000000003,left
3949892272,2444210364,23,254.502641509434,226.97056603773586,35.84000000000003,35.839999999999975,right
3949892272,2444210364,23,219.1600627943485,224.81783359497643,35.839999999999975,35.84000000000003,left
3949892272,2444210364,28,222.3751334379906,239.28565149136574,35.839999999999975,35.84000000000003,left
3949892272,2444210364,29,259.3328301886792,234.69886792452832,35.84000000000003,35.839999999999975,right
3951232352,3094484473,6,234.9793707250342,242.9465389876881,31.360000000000014,31.360000000000014,right
3951232352,3094484473,6,182.0342857142857,239.01387755102039,31.360000000000014,31.359999999999985,left
3951232352,3094484473,14,232.5279343365253,234.9793707250342,31.359999999999985,31.360000000000014,right
3951232352,3094484473,14,193.78938775510204,229.87102040816325,31.360000000000014,31.360000000000014,left
3951232352,3094484473,24,235.59222982216144,256.429439124487,31.359999999999985,31.360000000000014,right
3951232352,3094484473,25,201.6261224489796,252.72816326530614,31.360000000000014,31.360000000000014,left
3951232352,3094484473,31,238.65652530779755,241.72082079343363,31.360000000000014,31.360000000000014,right
3951232352,3094484473,32,206.85061224489795,237.7077551020408,31.360000000000014,31.359999999999985,left
3951232352,3094484473,38,238.65652530779755,237.43080711354307,31.360000000000014,31.359999999999985,right
3951232352,3094484473,39,206.85061224489795,231.83020408163264,31.360000000000014,31.360000000000014,left
3951588890,2308748816,4,247.78079844626677,238.74292619766936,35.84000000000003,35.84000000000003,right
3951588890,2308748816,8,244.68714285714282,243.6043849805784,35.84000000000003,35.84000000000003,right
3951588890,2308748816,14,242.47738886491152,244.04633577902456,35.84000000000003,35.84000000000003,right
3951588890,4206355349,4,216.63540355677156,243.33307797537617,35.839999999999975,35.84000000000003,left
3951588890,4206355349,9,215.23458276333787,239.1306155950752,35.84000000000003,35.84000000000003,left
3951588890,4206355349,14,219.36888888888888,235.2355555555556,35.84000000000003,35.839999999999975,left
3952663938,1701726640,4,245.3362814070352,241.08167504187605,35.84000000000003,35.84000000000003,right
3952663938,1701726640,8,238.47530988274707,255.66123953098827,35.84000000000003,35.84000000000003,right
3952663938,1701726640,14,245.3362814070352,240.22405360134002,35.84000000000003,35.84000000000003,right
3952663938,2014397817,3,217.55252747252746,239.28565149136574,35.84000000000003,35.84000000000003,left
3952663938,2014397817,8,216.74875981161694,252.94970172684458,35.839999999999975,35.84000000000003,left
3952663938,2014397817,13,209.51485086342228,250.538398744113,35.84000000000003,35.84000000000003,left
3955843496,1294279982,12,342.2703296703296,316.1871271585557,44.799999999999955,44.799999999999955,right
3955843496,1294279982,12,274.2632016632017,324.2112266112266,44.799999999999955,44.799999999999955,left
3955843496,1294279982,20,344.279748822606,316.1871271585557,44.799999999999955,44.799999999999955,right
3955843496,1294279982,20,284.90769230769234,320.2195426195426,44.799999999999955,44.799999999999955,left
3955843496,1294279982,28,345.2844583987441,307.1447409733124,44.799999999999955,44.799999999999955,right
3955843496,1294279982,29,282.24656964656964,309.57505197505196,44.799999999999955,44.799999999999955,left
3955843496,1294279982,38,343.9365444185917,295.099720018502,44.799999999999955,44.799999999999955,right
3955843496,1294279982,39,284.90769230769234,300.26112266112267,44.799999999999955,44.799999999999955,left
3955843496,1294279982,46,348.5524672712493,279.328650271922,44.799999999999955,44.799999999999955,right
3955843496,1294279982,47,284.90769230769234,280.30270270270273,44.799999999999955,44.799999999999955,left
3956571539,4190692765,14,317.27889908256884,322.3444298820446,44.799999999999955,44.799999999999955,right
3956571539,4190692765,14,256.28509212730324,324.9366834170854,44.799999999999955,44.799999999999955,left
3956571539,4190692765,22,318.1176933158585,313.9564875491481,44.799999999999955,44.799999999999955,right
3956571539,4190692765,22,251.9969849246231,320.64857621440535,44.79999999999998,44.799999999999955,left
3956571539,4190692765,30,249.98131961892798,336.8573665201005,42.56000000000003,42.559999999999945,left
3956571539,4190692765,31,306.99293577981655,329.33598951507213,42.559999999999945,42.559999999999945,right
3956571539,4190692765,39,301.4149541284404,314.9926081258192,42.559999999999945,42.559999999999945,right
3956571539,4190692765,39,247.83726601758795,317.5608841080402,42.56000000000003,42.559999999999945,left
3956571539,4190692765,45,299.0243905635649,315.78946264744434,42.559999999999945,42.559999999999945,right
3956571539,4190692765,46,252.12537322026802,323.9930449120603,42.56000000000003,42.559999999999945,left
3959198150,1016550340,2,238.0490332326284,260.66368580060424,35.839999999999975,35.84000000000003,left
3959198150,1016550340,3,194.60478134110787,255.99253644314865,35.84000000000003,35.84000000000003,left
3959198150,1016550340,8,202.06833819241984,255.2461807580175,35.839999999999975,35.84000000000003,left
3959198150,1016550340,9,246.7112688821752,253.23891238670694,35.84000000000003,35.84000000000003,right
3959198150,1016550340,13,237.43030211480362,251.3827190332326,35.839999999999975,35.84000000000003,left
3959198150,1016550340,14,199.82927113702624,241.0654227405248,35.839999999999975,35.84000000000003,left
3966348292,1319036075,5,254.5396443228454,222.32076607387143,35.84000000000003,35.839999999999975,right
3966348292,1319036075,5,202.40967032967035,217.91882783882784,35.84000000000003,35.84000000000003,left
3966348292,1319036075,10,251.03759233926127,216.01707250342002,35.84000000000003,35.839999999999975,right
3966348292,1319036075,10,202.40967032967035,216.9810989010989,35.84000000000003,35.839999999999975,left
3966348292,3234975390,11,264.345389876881,236.32897400820798,35.84000000000003,35.839999999999975,right
3966348292,3234975390,11,202.40967032967035,241.36205128205125,35.84000000000003,35.84000000000003,left
3966348292,3234975390,17,260.14292749658,222.32076607387143,35.84000000000003,35.839999999999975,right
3966348292,3234975390,17,206.16058608058609,226.3583882783883,35.839999999999975,35.839999999999975,left
3966348292,3234975390,24,258.04169630642957,209.01296853625172,35.84000000000003,35.839999999999975,right
3966348292,3234975390,24,208.03604395604395,210.41699633699636,35.84000000000003,35.839999999999975,left
3966998094,300164688,6,332.61886792452833,325.9773584905661,44.799999999999955,44.799999999999955,right
3966998094,300164688,6,263.8986509073544,321.74517669531997,44.799999999999955,44.799999999999955,left
3966998094,300164688,15,328.99622641509444,303.03396226415094,44.799999999999955,44.799999999999955,right
3966998094,300164688,15,259.00848853868195,295.4605539637058,44.799999999999955,44.799999999999955,left
3966998094,300164688,23,249.83943409742122,281.4013371537727,44.79999999999998,44.799999999999955,left
3966998094,2812657450,7,319.42943396226417,357.85962264150953,42.559999999999945,42.559999999999945,right
3966998094,2812657450,13,306.81056603773584,329.18037735849055,42.56000000000006,42.56000000000006,right
3966998094,2812657450,14,252.0561111111111,326.6311111111112,42.559999999999974,42.559999999999945,left
3967651358,3627946414,7,171.6375196232339,157.5912087912088,22.399999999999977,22.399999999999977,right
3967651358,3627946414,7,137.73395790623653,160.7119530069864,22.399999999999977,22.399999999999977,left
3967651358,3627946414,10,141.18669851909797,158.98558270055568,22.399999999999977,22.399999999999977,left
3967651358,3627946414,11,170.63281004709577,155.07943485086344,22.399999999999977,22.399999999999977,right
3967651358,3627946414,14,143.25834288681486,160.7119530069864,22.399999999999977,22.399999999999977,left
3967651358,3627946414,15,169.6281004709576,157.08885400313972,22.399999999999977,22.399999999999977,right
3967651358,3627946414,19,168.1210361067504,150.55824175824176,22.399999999999977,22.399999999999977,right
3967651358,3627946414,19,141.18669851909797,151.38955335226046,22.399999999999977,22.399999999999977,left
3967651358,3627946414,23,170.1304552590267,152.065306122449,22.399999999999977,22.399999999999977,right
3967651358,3627946414,23,142.9130688255287,150.35373116840202,22.399999999999977,22.399999999999977,left
3967802493,1367887758,3,249.12433313397128,252.53359225478465,35.84000000000003,35.84000000000003,right
3967802493,1367887758,4,210.3317099863201,259.4425170998632,35.839999999999975,35.84000000000003,left
3967802493,1367887758,8,214.53417236662108,252.4384131326949,35.84000000000003,35.84000000000003,left
3967802493,1367887758,9,246.67457236842102,245.184309958134,35.84000000000003,35.84000000000003,right
3967802493,1367887758,13,255.24873504784688,243.95942957535885,35.84000000000003,35.84000000000003,right
3967802493,1367887758,13,226.4411491108071,246.8351299589603,35.84000000000003,35.84000000000003,left
3967802493,1367887758,19,252.79897428229663,242.7345491925837,35.84000000000003,35.84000000000003,right
3967802493,1367887758,19,218.73663474692205,243.33307797537617,35.839999999999975,35.84000000000003,left
3967802493,1367887758,23,246.67457236842102,243.10201704545455,35.84000000000003,35.84000000000003,right
3967802493,1367887758,24,217.3358139534884,241.93225718194253,35.839999999999975,35.84000000000003,left
3968285352,3992788375,10,270.31474880382774,237.22258747009568,35.84000000000003,35.84000000000003,right
3968285352,3992788375,10,241.5564146964481,240.02824097980283,35.84000000000003,35.84000000000003,right
3968285352,3992788375,16,256.84106459330144,240.89722861842102,35.84000000000003,35.84000000000003,right
3968285352,3992788375,16,231.26862107623322,242.84411855381165,35.839999999999975,35.84000000000003,left
3968285352,3992788375,22,251.94154306220088,230.4244976076555,35.84000000000003,35.84000000000003,right
3968285352,3992788375,22,220.93678251121077,237.1042082399103,35.839999999999975,35.84000000000003,left
3968285352,3992788375,29,249.49178229665068,231.6493779904306,35.84000000000003,35.84000000000003,right
3968285352,3992788375,29,225.52871076233185,233.66026205156953,35.839999999999975,35.839999999999975,left
3968285352,3992788375,35,258.0659449760765,231.6493779904306,35.84000000000003,35.84000000000003,right
3968285352,3992788375,36,230.1206390134529,241.6387514013453,35.84000000000003,35.84000000000003,left
3968944006,3317738841,6,140.31788458387942,126.18212319790304,20.160000000000025,20.16000000000001,right
3968944006,3317738841,6,122.8765972222222,123.81206271701389,20.16000000000001,20.16000000000001,left
3968944006,3317738841,11,142.58262901376148,129.57923984272608,20.160000000000025,20.160000000000025,right
3968944006,3317738841,11,122.11469246031744,129.6533325582837,20.16000000000001,20.160000000000025,left
3968944006,3317738841,19,146.73466046854523,130.33415465268675,20.160000000000025,20.160000000000025,right
3968944006,3317738841,19,127.70199404761904,131.4311103360615,20.16000000000001,20.160000000000025,left
3968944006,3317738841,25,147.4895752785059,135.61855832241153,20.160000000000025,20.160000000000025,right
3968944006,3317738841,25,131.25754960317457,134.22476112971228,20.160000000000025,20.160000000000025,left
3968944006,3317738841,31,148.99940489842726,139.0156749672346,20.160000000000025,20.160000000000025,right
3968944006,3317738841,31,128.71786706349204,139.81206271701387,20.160000000000025,20.160000000000025,left
3971523744,4253726565,4,137.25254694506728,142.1273520704877,18.899999999999977,22.399999999999977,right
3971523744,4253726565,5,167.02579799878978,142.61097437435168,18.899999999999977,22.399999999999977,right
3971523744,4253726565,11,163.92759606241358,135.9719702249741,18.899999999999977,22.399999999999977,right
3971523744,4253726565,11,140.12250210201793,134.23497538887332,18.899999999999977,22.399999999999977,right
3971523744,4253726565,19,163.0423955091632,134.2015691184734,18.899999999999977,22.399999999999977,right
3971523744,4253726565,19,145.8624124159193,133.51748659963565,18.899999999999977,22.399999999999977,right
3971523744,4253726565,26,141.5574796804933,131.36502023192264,18.899999999999977,22.399999999999977,right
3971523744,4253726565,27,161.7145946792877,134.422869256786,18.899999999999977,22.399999999999977,right
3971523744,4253726565,34,137.97003573430493,126.62960079176007,18.899999999999977,22.39999999999999,right
3971523744,4253726565,35,162.15719495591287,125.57086372428252,18.899999999999977,22.39999999999999,right
3973705542,3247439867,3,266.38714285714286,247.2228571428572,35.84000000000003,35.84000000000003,right
3973705542,3247439867,3,215.31953098827472,249.6578894472362,35.839999999999975,35.84000000000003,left
3973705542,3247439867,7,218.7500167504188,246.2274036850921,35.839999999999975,35.84000000000003,left
3973705542,3247439867,8,259.9871428571428,242.65142857142854,35.84000000000003,35.84000000000003,right
3973705542,3247439867,14,254.50142857142856,244.47999999999996,35.84000000000003,35.84000000000003,right
3973705542,3247439867,14,226.4686097152429,242.79691792294807,35.839999999999975,35.84000000000003,left
3973705542,3247439867,19,251.75857142857143,252.70857142857142,35.84000000000003,35.84000000000003,right
3973705542,3247439867,19,211.03142378559465,250.51551088777217,35.839999999999975,35.84000000000003,left
3976403280,586871274,6,166.9668946648427,160.40054719562247,22.399999999999977,22.399999999999977,right
3976403280,586871274,6,140.3249626102015,158.40682904990555,22.399999999999977,22.399999999999977,left
3976403280,586871274,11,165.21586867305064,153.3964432284542,22.399999999999977,22.399999999999977,right
3976403280,586871274,11,141.93705329030226,154.37660234965364,22.399999999999977,22.399999999999977,left
3976403280,586871274,15,156.46073871409033,150.7699042407661,22.399999999999977,22.399999999999977,right
3976403280,586871274,15,136.29473590994962,152.7645116695529,22.399999999999977,22.399999999999977,left
3976403280,586871274,19,152.08317373461014,143.76580027359785,22.399999999999977,22.399999999999977,right
3976403280,586871274,20,135.48869056989923,144.7040582690491,22.399999999999977,22.399999999999977,left
3976403280,586871274,22,153.3964432284542,145.0790697674419,22.399999999999977,22.399999999999977,right
3976403280,586871274,23,133.87659988979848,143.09196758894836,22.399999999999977,22.399999999999977,left
3985044980,787781398,11,251.21982300884952,236.9472566371681,35.84000000000003,35.84000000000003,right
3985044980,787781398,12,209.53189504373177,228.37737609329446,35.839999999999975,35.84000000000003,left
3985044980,787781398,18,247.5950442477876,235.13486725663722,35.84000000000003,35.839999999999975,right
3985044980,787781398,18,210.278250728863,229.8700874635569,35.839999999999975,35.839999999999975,left
3985044980,787781398,25,248.50123893805306,238.75964601769908,35.84000000000003,35.84000000000003,right
