study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
3176621688,3824674869,train_images/3176621688/3824674869,train_images/3176621688/3437415156,train_images/3176621688/1434526223
3185333113,625532148,train_images/3185333113/625532148,train_images/3185333113/1307176793,train_images/3185333113/2772176740
3187325767,202175250,train_images/3187325767/202175250,train_images/3187325767/1690665996,train_images/3187325767/127453746
3187370039,3453452895,train_images/3187370039/3453452895,train_images/3187370039/3859857145,train_images/3187370039/1225963370
3188843711,1039315139,train_images/3188843711/1039315139,train_images/3188843711/63024031,train_images/3188843711/1810526186
3189076268,2266012592,train_images/3189076268/2266012592,train_images/3189076268/2995201689,train_images/3189076268/3231229349
3192842688,1330627813,train_images/3192842688/1330627813,train_images/3192842688/4103850285,train_images/3192842688/68044502
3194007225,883557389,train_images/3194007225/883557389,train_images/3194007225/2763976591,train_images/3194007225/3682195233
3199667842,90535121,train_images/3199667842/90535121,train_images/3199667842/3062005722,train_images/3199667842/1135330691
3201135301,1180350988,train_images/3201135301/1180350988,train_images/3201135301/621349684,train_images/3201135301/368879591
3201694970,1433639752,train_images/3201694970/1433639752,train_images/3201694970/3476442112,train_images/3201694970/3307215652
3201770113,2756454108,train_images/3201770113/2756454108,train_images/3201770113/1225427274,train_images/3201770113/649935926
3202723468,3122312168,train_images/3202723468/3122312168,train_images/3202723468/2447023256,train_images/3202723468/2127329151
3203589580,4059815654,train_images/3203589580/4059815654,train_images/3203589580/1577652227,train_images/3203589580/4260835396
3207344412,914572302,train_images/3207344412/914572302,train_images/3207344412/1243456067,train_images/3207344412/3577686372
3207960359,2006433568,train_images/3207960359/2006433568,train_images/3207960359/4029680789,train_images/3207960359/1243464009
3214034020,2027526007,train_images/3214034020/2027526007,train_images/3214034020/3543990744,train_images/3214034020/3613559885
3215006480,351146847,train_images/3215006480/351146847,train_images/3215006480/3674716489,train_images/3215006480/2445101741
3215835959,4029352786,train_images/3215835959/4029352786,train_images/3215835959/4116372721,train_images/3215835959/672119545
3216660114,3701291277,train_images/3216660114/3701291277,train_images/3216660114/1209474389,train_images/3216660114/2463835465
3218815255,904227884,train_images/3218815255/904227884,train_images/3218815255/2385755271,train_images/3218815255/1342304074
3219515404,3430697859,train_images/3219515404/3430697859,train_images/3219515404/769878365,train_images/3219515404/4092226984
3220085946,2838080262,train_images/3220085946/2838080262,train_images/3220085946/3393704809,train_images/3220085946/3184277486
3221995449,3084506594,train_images/3221995449/3084506594,train_images/3221995449/215697714,train_images/3221995449/3196351526
3225351618,741725360,train_images/3225351618/741725360,train_images/3225351618/3266118920,train_images/3225351618/4245678886
3227154093,1447448141,train_images/3227154093/1447448141,train_images/3227154093/3281313504,train_images/3227154093/1377569529
3231592574,1924567927,train_images/3231592574/1924567927,train_images/3231592574/40966279,train_images/3231592574/1450569374
3234424112,2401778907,train_images/3234424112/2401778907,train_images/3234424112/3240624272,train_images/3234424112/3853652770
3234968622,313182646,train_images/3234968622/313182646,train_images/3234968622/1210572111,train_images/3234968622/3195033476
3235801827,2923370463,train_images/3235801827/2923370463,train_images/3235801827/3351086487,train_images/3235801827/1569284146
3237383375,4203934375,train_images/3237383375/4203934375,train_images/3237383375/1816518506,train_images/3237383375/3153859504
3238196342,3879488879,train_images/3238196342/3879488879,train_images/3238196342/3085815564,train_images/3238196342/906877581
3239069834,2533594621,train_images/3239069834/2533594621,train_images/3239069834/2276407169,train_images/3239069834/2352610120
3240785276,3201439132,train_images/3240785276/3201439132,train_images/3240785276/2805023368,train_images/3240785276/3380670769
3240929780,2341550023,train_images/3240929780/2341550023,train_images/3240929780/3096803920,train_images/3240929780/527997745
3242507143,854077143,train_images/3242507143/854077143,train_images/3242507143/4243001764,train_images/3242507143/3377753912
3244012867,2235334886,train_images/3244012867/2235334886,train_images/3244012867/2827541755,train_images/3244012867/3331933042
3250354823,2542756119,train_images/3250354823/2542756119,train_images/3250354823/2175763545,train_images/3250354823/1665243316
3252162306,1184961013,train_images/3252162306/1184961013,train_images/3252162306/1036785656,train_images/3252162306/2124596461
3258126294,288949115,train_images/3258126294/288949115,train_images/3258126294/918902957,train_images/3258126294/721481704
3260381770,1900292653,train_images/3260381770/1900292653,train_images/3260381770/156650487,train_images/3260381770/970809088
3260594755,2266518010,train_images/3260594755/2266518010,train_images/3260594755/703422962,train_images/3260594755/1188064641
3270195628,3925030066,train_images/3270195628/3925030066,train_images/3270195628/2954527433,train_images/3270195628/2943824559
3271808223,3989329750,train_images/3271808223/3989329750,train_images/3271808223/1415656494,train_images/3271808223/2560390451
3274262895,2316162899,train_images/3274262895/2316162899,train_images/3274262895/84036888,train_images/3274262895/238940455
3275218656,264328444,train_images/3275218656/264328444,train_images/3275218656/1149476636,train_images/3275218656/922927402
3275795862,1832344446,train_images/3275795862/1832344446,train_images/3275795862/3261927039,train_images/3275795862/3024992905
3279376183,3633288049,train_images/3279376183/3633288049,train_images/3279376183/792897358,train_images/3279376183/3111908189
3284652867,613549921,train_images/3284652867/613549921,train_images/3284652867/2991123343,train_images/3284652867/475861931
3287273802,1775265672,train_images/3287273802/1775265672,train_images/3287273802/1824440215,train_images/3287273802/3147043654
3288201815,3345575779,train_images/3288201815/3345575779,train_images/3288201815/2630992220,train_images/3288201815/3987570295
3290740316,28655472,train_images/3290740316/28655472,train_images/3290740316/978158022,train_images/3290740316/1572405804
3293419987,2911714765,train_images/3293419987/2911714765,train_images/3293419987/3942610437,train_images/3293419987/2599465772
3294654272,978656468,train_images/3294654272/978656468,train_images/3294654272/1661929179,train_images/3294654272/4147986695
3295980651,2462115562,train_images/3295980651/2462115562,train_images/3295980651/650052158,train_images/3295980651/1967689138
3296226815,4071527731,train_images/3296226815/4071527731,train_images/3296226815/789984216,train_images/3296226815/4148537406
3298985291,2291110114,train_images/3298985291/2291110114,train_images/3298985291/2244941663,train_images/3298985291/2482127372
3301026080,3113520958,train_images/3301026080/3113520958,train_images/3301026080/2756199658,train_images/3301026080/3665650997
3303545110,304087230,train_images/3303545110/304087230,train_images/3303545110/2789152717,train_images/3303545110/3851527260
3303624762,1140575084,train_images/3303624762/1140575084,train_images/3303624762/1520627116,train_images/3303624762/2565584358
3303838960,380914181,train_images/3303838960/380914181,train_images/3303838960/3573284646,train_images/3303838960/3702694446
3304253168,2586099958,train_images/3304253168/2586099958,train_images/3304253168/540806464,train_images/3304253168/3629346326
3304686512,1115738528,train_images/3304686512/1115738528,train_images/3304686512/3959768348,train_images/3304686512/2308473020
3306525595,785951614,train_images/3306525595/785951614,train_images/3306525595/3034111569,train_images/3306525595/1727045101
3308442440,286079117,train_images/3308442440/286079117,train_images/3308442440/812096687,train_images/3308442440/2432287396
3311528906,3366445951,train_images/3311528906/3366445951,train_images/3311528906/2461997648,train_images/3311528906/2910280565
3312030931,4246042103,train_images/3312030931/4246042103,train_images/3312030931/1930319018,train_images/3312030931/2361187376
3314098705,1629702938,train_images/3314098705/1629702938,train_images/3314098705/692554736,train_images/3314098705/1526257147
3318343342,4187664553,train_images/3318343342/4187664553,train_images/3318343342/2686911378,train_images/3318343342/2716777999
3319644132,2455759028,train_images/3319644132/2455759028,train_images/3319644132/3781889921,train_images/3319644132/157107762
3319937888,3492049671,train_images/3319937888/3492049671,train_images/3319937888/354619720,train_images/3319937888/2468956851
3323113372,1990430919,train_images/3323113372/1990430919,train_images/3323113372/4004767239,train_images/3323113372/1908436118
3324678907,1935317419,train_images/3324678907/1935317419,train_images/3324678907/2455978535,train_images/3324678907/3315315660
3326102488,1878558136,train_images/3326102488/1878558136,train_images/3326102488/4089227912,train_images/3326102488/4054914785
3327162027,260043544,train_images/3327162027/260043544,train_images/3327162027/1374650320,train_images/3327162027/4235478147
3328458132,1512137966,train_images/3328458132/1512137966,train_images/3328458132/1788119425,train_images/3328458132/1189881197
3329250043,3619991366,train_images/3329250043/3619991366,train_images/3329250043/134630734,train_images/3329250043/1055738626
3331954682,1627006171,train_images/3331954682/1627006171,train_images/3331954682/2891110323,train_images/3331954682/458140319
3332550698,1112862390,train_images/3332550698/1112862390,train_images/3332550698/931234193,train_images/3332550698/760889960
3334310879,1643005973,train_images/3334310879/1643005973,train_images/3334310879/2688044476,train_images/3334310879/3319690719
3335451812,955963475,train_images/3335451812/955963475,train_images/3335451812/3075018987,train_images/3335451812/3102556927
3335780498,229307832,train_images/3335780498/229307832,train_images/3335780498/4256597759,train_images/3335780498/3806844314
3336194522,172926351,train_images/3336194522/172926351,train_images/3336194522/1488077147,train_images/3336194522/1890123658
3337564969,63043037,train_images/3337564969/63043037,train_images/3337564969/4090408007,train_images/3337564969/3786833896
3338309499,946443704,train_images/3338309499/946443704,train_images/3338309499/2884357547,train_images/3338309499/567666127
3339741647,4195187002,train_images/3339741647/4195187002,train_images/3339741647/4199618867,train_images/3339741647/757040500
3340993109,2269691905,train_images/3340993109/2269691905,train_images/3340993109/1802104770,train_images/3340993109/908413656
3341858614,3106796592,train_images/3341858614/3106796592,train_images/3341858614/2412969514,train_images/3341858614/2009354819
3343942613,4231470556,train_images/3343942613/4231470556,train_images/3343942613/409413886,train_images/3343942613/3428739785
3345734507,3663789245,train_images/3345734507/3663789245,train_images/3345734507/3599214892,train_images/3345734507/4082487717
3355993164,3004317496,train_images/3355993164/3004317496,train_images/3355993164/2169461765,train_images/3355993164/3005686985
3359356656,2819993643,train_images/3359356656/2819993643,train_images/3359356656/1943706017,train_images/3359356656/3297076440
3360871005,1330008107,train_images/3360871005/1330008107,train_images/3360871005/2503634272,train_images/3360871005/4080322624
3362072295,2284169117,train_images/3362072295/2284169117,train_images/3362072295/3414299110,train_images/3362072295/1067857639
3362964060,601315723,train_images/3362964060/601315723,train_images/3362964060/818865502,train_images/3362964060/1728258576
3367650254,1536898889,train_images/3367650254/1536898889,train_images/3367650254/2638837358,train_images/3367650254/2512356090
3368217301,41759820,train_images/3368217301/41759820,train_images/3368217301/780521230,train_images/3368217301/847395792
3369277408,890756726,train_images/3369277408/890756726,train_images/3369277408/3307766225,train_images/3369277408/2047959168
3373245789,222413039,train_images/3373245789/222413039,train_images/3373245789/3929300913,train_images/3373245789/1483881156
3378072628,1065055200,train_images/3378072628/1065055200,train_images/3378072628/576185612,train_images/3378072628/2708033164
3386487173,598364908,train_images/3386487173/598364908,train_images/3386487173/839844401,train_images/3386487173/3590113261
3387993595,2431159310,train_images/3387993595/2431159310,train_images/3387993595/1477805125,train_images/3387993595/2877792010
3390414227,1219908042,train_images/3390414227/1219908042,train_images/3390414227/3722090786,train_images/3390414227/2680277484
3396002092,1509538891,train_images/3396002092/1509538891,train_images/3396002092/3591392525,train_images/3396002092/4248836900
3396716676,555265121,train_images/3396716676/555265121,train_images/3396716676/1394564647,train_images/3396716676/3226974782
3397114375,1482718348,train_images/3397114375/1482718348,train_images/3397114375/2204354751,train_images/3397114375/289092083
3397219212,1044425930,train_images/3397219212/1044425930,train_images/3397219212/2275576956,train_images/3397219212/1284046345
3402554157,2480232285,train_images/3402554157/2480232285,train_images/3402554157/3159375325,train_images/3402554157/2486694729
3412978571,1045277834,train_images/3412978571/1045277834,train_images/3412978571/1155163027,train_images/3412978571/2102169037
3418118075,2533592827,train_images/3418118075/2533592827,train_images/3418118075/123984223,train_images/3418118075/2935410706
3421079924,2143729015,train_images/3421079924/2143729015,train_images/3421079924/3511164282,train_images/3421079924/3992193239
3421594215,2018741388,train_images/3421594215/2018741388,train_images/3421594215/1330621357,train_images/3421594215/31901941
3423802304,2967119223,train_images/3423802304/2967119223,train_images/3423802304/2495072756,train_images/3423802304/212679144
3424322302,3895817304,train_images/3424322302/3895817304,train_images/3424322302/408980795,train_images/3424322302/1276824723
3424519397,296549988,train_images/3424519397/296549988,train_images/3424519397/3725152018,train_images/3424519397/3723656030
3426183113,1345925824,train_images/3426183113/1345925824,train_images/3426183113/859438103,train_images/3426183113/776968358
3426816011,4121875733,train_images/3426816011/4121875733,train_images/3426816011/972430749,train_images/3426816011/918923835
3427409235,4234107103,train_images/3427409235/4234107103,train_images/3427409235/520744343,train_images/3427409235/1581718861
3428426893,2040108876,train_images/3428426893/2040108876,train_images/3428426893/2128242926,train_images/3428426893/2836494846
3429409220,533720113,train_images/3429409220/533720113,train_images/3429409220/2537557169,train_images/3429409220/3559571772
3429410502,3025754488,train_images/3429410502/3025754488,train_images/3429410502/2930006241,train_images/3429410502/3606206449
3438741348,1351643327,train_images/3438741348/1351643327,train_images/3438741348/1177700739,train_images/3438741348/522220560
3442533162,1627209042,train_images/3442533162/1627209042,train_images/3442533162/2654257125,train_images/3442533162/978923687
3447903093,2145251421,train_images/3447903093/2145251421,train_images/3447903093/2628850876,train_images/3447903093/4097073111
3448721674,2636050995,train_images/3448721674/2636050995,train_images/3448721674/2339271285,train_images/3448721674/2752721324
3449872775,983033401,train_images/3449872775/983033401,train_images/3449872775/2631386513,train_images/3449872775/3790262497
3451042269,1223689678,train_images/3451042269/1223689678,train_images/3451042269/397282761,train_images/3451042269/761509551
3453722652,3615122793,train_images/3453722652/3615122793,train_images/3453722652/3908783249,train_images/3453722652/1661232309
3456650246,368345857,train_images/3456650246/368345857,train_images/3456650246/2867991957,train_images/3456650246/302519355
3457755755,3845550397,train_images/3457755755/3845550397,train_images/3457755755/776752953,train_images/3457755755/1918074732
3461844320,2203470399,train_images/3461844320/2203470399,train_images/3461844320/1007427594,train_images/3461844320/741750228
3462160059,647435976,train_images/3462160059/647435976,train_images/3462160059/2384105604,train_images/3462160059/279953719
3463837032,348610682,train_images/3463837032/348610682,train_images/3463837032/4164703157,train_images/3463837032/3087361205
3464714863,3510459450,train_images/3464714863/3510459450,train_images/3464714863/863126199,train_images/3464714863/2604922064
3466970792,2494428371,train_images/3466970792/2494428371,train_images/3466970792/4249518230,train_images/3466970792/3290798276
3469376405,2109710318,train_images/3469376405/2109710318,train_images/3469376405/2424461695,train_images/3469376405/1604367904
3472609688,1795453103,train_images/3472609688/1795453103,train_images/3472609688/2169784290,train_images/3472609688/1772715091
3473524025,2027677627,train_images/3473524025/2027677627,train_images/3473524025/746208221,train_images/3473524025/1697065269
3477102602,2770987099,train_images/3477102602/2770987099,train_images/3477102602/4028877683,train_images/3477102602/457547134
3477618714,204135982,train_images/3477618714/204135982,train_images/3477618714/1061324496,train_images/3477618714/1380672552
3478119785,2858916154,train_images/3478119785/2858916154,train_images/3478119785/567749507,train_images/3478119785/3677055363
3479263503,146242231,train_images/3479263503/146242231,train_images/3479263503/3526379476,train_images/3479263503/1539442952
3480260143,127043938,train_images/3480260143/127043938,train_images/3480260143/3096848587,train_images/3480260143/3941109417
3480975258,3705538882,train_images/3480975258/3705538882,train_images/3480975258/2288598684,train_images/3480975258/571488072
3480977444,2937779262,train_images/3480977444/2937779262,train_images/3480977444/1082225960,train_images/3480977444/1692050894
3485350011,2353601922,train_images/3485350011/2353601922,train_images/3485350011/4011067470,train_images/3485350011/1898521823
3485457199,2652956268,train_images/3485457199/2652956268,train_images/3485457199/3380708135,train_images/3485457199/3404943724
3486932462,1072533312,train_images/3486932462/1072533312,train_images/3486932462/3487649104,train_images/3486932462/4137128698
3487958667,276387150,train_images/3487958667/276387150,train_images/3487958667/451856048,train_images/3487958667/165244967
3488486405,2659601946,train_images/3488486405/2659601946,train_images/3488486405/2706107463,train_images/3488486405/3160536937
3488985263,3453363210,train_images/3488985263/3453363210,train_images/3488985263/3854645958,train_images/3488985263/1479016092
3489009024,1228509434,train_images/3489009024/1228509434,train_images/3489009024/2674663719,train_images/3489009024/2989304472
3489581041,3858435110,train_images/3489581041/3858435110,train_images/3489581041/108294581,train_images/3489581041/2859932178
3489738948,3186939889,train_images/3489738948/3186939889,train_images/3489738948/2587818987,train_images/3489738948/4120337982
3493057494,253455274,train_images/3493057494/253455274,train_images/3493057494/2117991482,train_images/3493057494/1621484060
3495818564,2578537885,train_images/3495818564/2578537885,train_images/3495818564/856763877,train_images/3495818564/2849696192
3496128487,1312549714,train_images/3496128487/1312549714,train_images/3496128487/1048347069,train_images/3496128487/2185202709
3496208349,1038267895,train_images/3496208349/1038267895,train_images/3496208349/3469597859,train_images/3496208349/1318452514
3501721118,3307361736,train_images/3501721118/3307361736,train_images/3501721118/4122856142,train_images/3501721118/1004029369
3502309214,2519102911,train_images/3502309214/2519102911,train_images/3502309214/478835832,train_images/3502309214/3462838021
3503499724,695091986,train_images/3503499724/695091986,train_images/3503499724/4286722486,train_images/3503499724/27128227
3507232306,1555239182,train_images/3507232306/1555239182,train_images/3507232306/68802292,train_images/3507232306/296864903
3507369254,2989239838,train_images/3507369254/2989239838,train_images/3507369254/1753331996,train_images/3507369254/4006225516
3509104796,2886692016,train_images/3509104796/2886692016,train_images/3509104796/1961512257,train_images/3509104796/267862035
3515641631,830954747,train_images/3515641631/830954747,train_images/3515641631/3168174388,train_images/3515641631/4119560068
3521159632,3530159983,train_images/3521159632/3530159983,train_images/3521159632/2238648179,train_images/3521159632/3949449297
3521369408,2050378279,train_images/3521369408/2050378279,train_images/3521369408/472218767,train_images/3521369408/3910483650
3522926594,758233112,train_images/3522926594/758233112,train_images/3522926594/2247250261,train_images/3522926594/4280971241
3525503074,2211041993,train_images/3525503074/2211041993,train_images/3525503074/2343531598,train_images/3525503074/1607547232
3528463452,1060165194,train_images/3528463452/1060165194,train_images/3528463452/1613644106,train_images/3528463452/3329373458
3529796126,4271527885,train_images/3529796126/4271527885,train_images/3529796126/3919672823,train_images/3529796126/932163096
3532229145,692501233,train_images/3532229145/692501233,train_images/3532229145/2402412130,train_images/3532229145/3654837834
3532637184,2997586554,train_images/3532637184/2997586554,train_images/3532637184/380067370,train_images/3532637184/1795989820
3532709160,3813111527,train_images/3532709160/3813111527,train_images/3532709160/1632317960,train_images/3532709160/1932273466
3534804406,1529113419,train_images/3534804406/1529113419,train_images/3534804406/3732497661,train_images/3534804406/2075466299
3537214277,3891167846,train_images/3537214277/3891167846,train_images/3537214277/2371506067,train_images/3537214277/987058749
3542237003,458336097,train_images/3542237003/458336097,train_images/3542237003/342696477,train_images/3542237003/138835504
3542358517,1252644927,train_images/3542358517/1252644927,train_images/3542358517/904281718,train_images/3542358517/42866064
3543204922,3178908525,train_images/3543204922/3178908525,train_images/3543204922/2414262587,train_images/3543204922/3795718943
3544851736,1651370414,train_images/3544851736/1651370414,train_images/3544851736/550099341,train_images/3544851736/1697220949
3548637673,4192434364,train_images/3548637673/4192434364,train_images/3548637673/2146471576,train_images/3548637673/1240120366
3549400362,2478630365,train_images/3549400362/2478630365,train_images/3549400362/2182918839,train_images/3549400362/3518655508
3549661026,953081083,train_images/3549661026/953081083,train_images/3549661026/1193423915,train_images/3549661026/3909583458
3549949167,3620633769,train_images/3549949167/3620633769,train_images/3549949167/3354221034,train_images/3549949167/469496819
3550756125,4257340719,train_images/3550756125/4257340719,train_images/3550756125/3900885410,train_images/3550756125/2355159919
3552213443,3460651216,train_images/3552213443/3460651216,train_images/3552213443/3017730692,train_images/3552213443/1364413542
3554607315,2397360883,train_images/3554607315/2397360883,train_images/3554607315/3102632811,train_images/3554607315/3716874600
3559205221,1567481187,train_images/3559205221/1567481187,train_images/3559205221/81896816,train_images/3559205221/845962826
3559395900,1784514708,train_images/3559395900/1784514708,train_images/3559395900/430939910,train_images/3559395900/629596068
3560499468,2771617832,train_images/3560499468/2771617832,train_images/3560499468/3880800850,train_images/3560499468/4209770784
3562838732,3558051481,train_images/3562838732/3558051481,train_images/3562838732/2243673732,train_images/3562838732/1937279960
3563559233,1010267177,train_images/3563559233/1010267177,train_images/3563559233/2800437838,train_images/3563559233/2004493529
3563792362,2468143144,train_images/3563792362/2468143144,train_images/3563792362/2936622418,train_images/3563792362/1054822047
3572317244,2770600309,train_images/3572317244/2770600309,train_images/3572317244/4252868241,train_images/3572317244/401842336
3573227658,2098136142,train_images/3573227658/2098136142,train_images/3573227658/3272646783,train_images/3573227658/3484995690
3576859689,290898620,train_images/3576859689/290898620,train_images/3576859689/2208264373,train_images/3576859689/2203955754
3581198714,1054681907,train_images/3581198714/1054681907,train_images/3581198714/1351794566,train_images/3581198714/2101984899
3581755700,439695505,train_images/3581755700/439695505,train_images/3581755700/3305785161,train_images/3581755700/9668723
3582253639,2918824066,train_images/3582253639/2918824066,train_images/3582253639/1219783402,train_images/3582253639/733179379
3583322939,3516374535,train_images/3583322939/3516374535,train_images/3583322939/533281389,train_images/3583322939/4098483327
3583858507,2423728877,train_images/3583858507/2423728877,train_images/3583858507/3988144467,train_images/3583858507/2476869197
3587452388,2979834900,train_images/3587452388/2979834900,train_images/3587452388/856026428,train_images/3587452388/3665883352
3587842489,843351296,train_images/3587842489/843351296,train_images/3587842489/1656511396,train_images/3587842489/1838664921
3588716120,3266407427,train_images/3588716120/3266407427,train_images/3588716120/2418240547,train_images/3588716120/638359792
3595591792,4194830184,train_images/3595591792/4194830184,train_images/3595591792/1315224832,train_images/3595591792/3652816803
3600000620,1089001760,train_images/3600000620/1089001760,train_images/3600000620/2808354940,train_images/3600000620/859041527
3605654232,478200466,train_images/3605654232/478200466,train_images/3605654232/3564512455,train_images/3605654232/26446529
3612685875,3633398846,train_images/3612685875/3633398846,train_images/3612685875/2943022937,train_images/3612685875/1540250849
3616319996,1336727811,train_images/3616319996/1336727811,train_images/3616319996/3214119383,train_images/3616319996/2150147579
3617361428,1608652920,train_images/3617361428/1608652920,train_images/3617361428/3742093403,train_images/3617361428/3346702484
3617698707,1507720438,train_images/3617698707/1507720438,train_images/3617698707/3406806779,train_images/3617698707/2585122077
3624796266,1892790089,train_images/3624796266/1892790089,train_images/3624796266/4108617251,train_images/3624796266/1798160279
3625799781,706768719,train_images/3625799781/706768719,train_images/3625799781/1297988885,train_images/3625799781/4135890917
3627827753,2162444079,train_images/3627827753/2162444079,train_images/3627827753/156935464,train_images/3627827753/3123205163
3635664607,2309179727,train_images/3635664607/2309179727,train_images/3635664607/3876939067,train_images/3635664607/1539575687
3637444890,1590743005,train_images/3637444890/1590743005,train_images/3637444890/3951475160,train_images/3637444890/3892989905
3638792725,2354899464,train_images/3638792725/2354899464,train_images/3638792725/3689910408,train_images/3638792725/232271948
3640325492,4205705350,train_images/3640325492/4205705350,train_images/3640325492/3600685427,train_images/3640325492/1951216919
3646569986,3177274797,train_images/3646569986/3177274797,train_images/3646569986/3917895233,train_images/3646569986/3511284173
3647070644,1825894086,train_images/3647070644/1825894086,train_images/3647070644/860572997,train_images/3647070644/636891063
3647150026,1472893679,train_images/3647150026/1472893679,train_images/3647150026/2172999729,train_images/3647150026/2426727795
3650821463,2693084890,train_images/3650821463/2693084890,train_images/3650821463/613632880,train_images/3650821463/2242247794
3651144029,1415702790,train_images/3651144029/1415702790,train_images/3651144029/1506669848,train_images/3651144029/1574665573
3652715152,243623138,train_images/3652715152/243623138,train_images/3652715152/2544009493,train_images/3652715152/3743415031
3659501484,6539474,train_images/3659501484/6539474,train_images/3659501484/2371303752,train_images/3659501484/230328343
3664020911,66840418,train_images/3664020911/66840418,train_images/3664020911/2029261809,train_images/3664020911/2904379115
3664042467,3448350502,train_images/3664042467/3448350502,train_images/3664042467/4262252108,train_images/3664042467/2054401567
3668205319,3292993552,train_images/3668205319/3292993552,train_images/3668205319/3892299912,train_images/3668205319/291266262
3674684193,1892474649,train_images/3674684193/1892474649,train_images/3674684193/3473821253,train_images/3674684193/681523745
3674744025,955977072,train_images/3674744025/955977072,train_images/3674744025/1529630727,train_images/3674744025/121254627
3675715940,2282938547,train_images/3675715940/2282938547,train_images/3675715940/4159114787,train_images/3675715940/312606181
3677969999,1689704775,train_images/3677969999/1689704775,train_images/3677969999/894968107,train_images/3677969999/2392597474
3681631381,2299608780,train_images/3681631381/2299608780,train_images/3681631381/3943796788,train_images/3681631381/661119292
3684608097,966182364,train_images/3684608097/966182364,train_images/3684608097/3959494357,train_images/3684608097/837690216
3685379620,158726352,train_images/3685379620/158726352,train_images/3685379620/3280009897,train_images/3685379620/2214293322
3686953707,2085294135,train_images/3686953707/2085294135,train_images/3686953707/3252183277,train_images/3686953707/543025966
3687214038,3922722394,train_images/3687214038/3922722394,train_images/3687214038/4113788510,train_images/3687214038/2360690436
3687517821,3739762445,train_images/3687517821/3739762445,train_images/3687517821/1481377991,train_images/3687517821/744533398
3688443239,783832773,train_images/3688443239/783832773,train_images/3688443239/1061884431,train_images/3688443239/2747900648
3691609865,2768445906,train_images/3691609865/2768445906,train_images/3691609865/3579186318,train_images/3691609865/124455970
3693117342,4051338,train_images/3693117342/4051338,train_images/3693117342/2429408967,train_images/3693117342/826409966
3694053417,3030783887,train_images/3694053417/3030783887,train_images/3694053417/1116871246,train_images/3694053417/3573479712
3694933394,334533107,train_images/3694933394/334533107,train_images/3694933394/3504634864,train_images/3694933394/3941108559
3697763310,3123621455,train_images/3697763310/3123621455,train_images/3697763310/320197807,train_images/3697763310/3535737253
3701224868,527018024,train_images/3701224868/527018024,train_images/3701224868/3813690489,train_images/3701224868/3763896068
3702485976,1464499289,train_images/3702485976/1464499289,train_images/3702485976/1909881848,train_images/3702485976/3369376218
3703663905,33997481,train_images/3703663905/33997481,train_images/3703663905/286595814,train_images/3703663905/3186243505
3707028884,3238050001,train_images/3707028884/3238050001,train_images/3707028884/3637147606,train_images/3707028884/2624142723
3707540731,2027735183,train_images/3707540731/2027735183,train_images/3707540731/665412186,train_images/3707540731/4239566511
3708534844,2326080816,train_images/3708534844/2326080816,train_images/3708534844/930231268,train_images/3708534844/4105424514
3711891194,326261725,train_images/3711891194/326261725,train_images/3711891194/456646194,train_images/3711891194/521193458
3713534743,1243301473,train_images/3713534743/1243301473,train_images/3713534743/112013176,train_images/3713534743/1113041349
3718047621,4184383494,train_images/3718047621/4184383494,train_images/3718047621/3883079083,train_images/3718047621/4139883416
3719530586,344092452,train_images/3719530586/344092452,train_images/3719530586/194470896,train_images/3719530586/311152300
3721755136,1910720418,train_images/3721755136/1910720418,train_images/3721755136/235900589,train_images/3721755136/2695968129
3724289388,2060388167,train_images/3724289388/2060388167,train_images/3724289388/2911814224,train_images/3724289388/2912400722
3726613976,2025166154,train_images/3726613976/2025166154,train_images/3726613976/1770087968,train_images/3726613976/2021018278
3728647487,430314249,train_images/3728647487/430314249,train_images/3728647487/1580454154,train_images/3728647487/1496480940
3731783147,863252428,train_images/3731783147/863252428,train_images/3731783147/1095730198,train_images/3731783147/917686996
3731865435,1450366083,train_images/3731865435/1450366083,train_images/3731865435/1295225264,train_images/3731865435/3099110441
3732083978,207721032,train_images/3732083978/207721032,train_images/3732083978/2805581475,train_images/3732083978/3866786024
3732627030,1490550995,train_images/3732627030/1490550995,train_images/3732627030/23479552,train_images/3732627030/3587564191
3733934909,3646672678,train_images/3733934909/3646672678,train_images/3733934909/1171849882,train_images/3733934909/1936140938
3736664503,631540314,train_images/3736664503/631540314,train_images/3736664503/4202018518,train_images/3736664503/91239887
3740224888,1168051659,train_images/3740224888/1168051659,train_images/3740224888/3320389539,train_images/3740224888/3103291138
3740680860,610758758,train_images/3740680860/610758758,train_images/3740680860/955666461,train_images/3740680860/3745803887
3742728457,2099524501,train_images/3742728457/2099524501,train_images/3742728457/2064757886,train_images/3742728457/4105399347
3744393607,2230817573,train_images/3744393607/2230817573,train_images/3744393607/1541350526,train_images/3744393607/782672529
3745670967,615061872,train_images/3745670967/615061872,train_images/3745670967/3700417086,train_images/3745670967/854357900
3748910433,3587805634,train_images/3748910433/3587805634,train_images/3748910433/2054074461,train_images/3748910433/3792712060
3749556667,1037557786,train_images/3749556667/1037557786,train_images/3749556667/2412086923,train_images/3749556667/1440069870
3753583176,1053535975,train_images/3753583176/1053535975,train_images/3753583176/3413829583,train_images/3753583176/3084368528
3755793029,1803957034,train_images/3755793029/1803957034,train_images/3755793029/225502803,train_images/3755793029/1179462698
